time,demand
3538,93.69438
3539,92.553898
3540,96.297173
3541,95.148318
3542,95.517392
3543,94.782591
3544,92.293351
3545,94.644976
3546,92.2157
3547,93.338083
3548,92.412538
3549,90.619188
3550,87.984053
3551,89.872747
3552,86.714417
3553,86.732266
3554,87.236797
3555,86.251518
3556,89.619602
3557,88.200327
3558,92.433088
3559,96.726599
3560,100.293939
3561,95.939034
3562,97.685813
3563,98.742546
3564,98.018166
3565,100.765254
3566,96.384658
3567,96.048899
3568,96.590284
3569,95.580434
3570,92.260105
3571,91.740737
3572,95.509145
3573,91.692812
3574,91.253471
3575,88.85066
3576,89.459589
3577,88.421887
3578,87.578536
3579,85.477805
3580,87.144321
3581,88.689786
3582,90.843366
3583,96.5215
3584,96.619249
3585,96.47161
3586,97.511082
3587,96.270405
3588,97.323492
3589,98.987298
3590,98.992895
3591,98.613515
3592,97.851294
3593,96.948875
3594,95.577964
3595,93.212735
3596,95.045723
3597,93.860519
3598,90.016749
3599,90.313613
3600,90.572121
3601,89.249596
3602,91.661973
3603,89.760359
3604,92.245785
3605,93.279954
3606,95.329912
3607,98.546184
3608,99.24968
3609,96.225986
3610,97.467184
3611,100.896788
3612,99.393504
3613,97.643438
3614,102.919945
3615,98.146723
3616,98.760898
3617,100.689109
3618,101.866435
3619,101.829021
3620,98.949334
3621,96.677485
3622,94.614884
3623,95.372312
3624,92.962747
3625,94.744134
3626,93.556521
3627,95.58015
3628,95.293061
3629,95.733672
3630,100.195226
3631,102.18115
3632,103.336815
3633,103.522057
3634,103.691508
3635,101.600259
3636,98.303229
3637,102.038073
3638,99.442777
3639,102.389721
3640,96.473142
3641,99.230035
3642,96.07232
3643,95.211255
3644,96.384246
3645,98.949442
3646,94.060015
3647,97.628563
3648,97.002938
3649,96.991599
3650,100.606698
3651,98.210779
3652,102.631372
3653,101.731343
3654,97.889244
3655,98.219382
3656,92.382516
3657,93.74186
3658,92.59804
3659,90.61228
3660,94.42797
3661,92.76013
3662,93.28101
3663,91.78174
3664,93.07818
3665,90.94814
3666,90.88789
3667,94.07995
3668,90.373247
3669,91.11364
3670,89.926998
3671,87.471488
3672,87.887785
3673,88.689668
3674,87.41246
3675,88.635637
3676,91.7167
3677,89.96064
3678,91.57891
3679,94.44403
3680,93.85852
3681,94.8731
3682,96.81025
3683,95.48283
3684,97.95116
3685,97.35632
3686,97.75867
3687,96.3363
3688,94.86282
3689,93.29328
3690,95.48693
3691,94.41807
3692,97.78597
3693,94.7687
3694,95.49297
3695,98.60819
3696,94.85863
3697,98.31894
3698,100.0765
3699,95.90089
3700,100.3711
3701,101.91458
3702,102.21337
3703,104.2827
3704,108.73912
3705,105.85742
3706,105.96928
3707,104.7022
3708,105.74502
3709,106.10646
3710,104.88378
3711,100.54695
3712,99.11996
3713,101.98744
3714,101.19104
3715,99.55201
3716,100.91243
3717,97.22161
3718,95.11173
3719,95.55763
3720,93.49306
3721,96.86458
3722,92.5087
3723,94.14381
3724,97.59136
3725,97.66264
3726,101.15196
3727,103.76533
3728,103.35329
3729,101.04474
3730,102.67672
3731,103.38339
3732,101.19805
3733,106.10768
3734,101.33304
3735,98.92434
3736,96.26135
3737,98.05756
3738,97.14386
3739,98.53759
3740,100.43828
3741,101.10898
3742,100.93763
3743,104.67237
3744,100.30575
3745,100.46704
3746,103.8668
3747,104.23149
3748,102.83927
3749,106.3683
3750,87.141572
3751,102.22557
3752,103.49031
3753,101.97853
3754,101.77118
3755,100.2284
3756,99.68984
3757,99.85605
3758,97.48528
3759,97.931113
3760,94.45622
3761,96.622594
3762,95.472176
3763,95.164144
3764,97.415781
3765,93.085627
3766,92.697366
3767,92.432035
3768,91.442547
3769,90.267176
3770,90.140154
3771,90.69413
3772,92.110994
3773,93.1123
3774,100.469315
3775,103.011422
3776,104.374508
3777,103.745903
3778,104.724132
3779,104.410168
3780,102.81034
3781,104.505091
3782,101.537638
3783,102.81455
3784,101.383042
3785,100.916048
3786,98.689573
3787,98.150394
3788,98.250116
3789,96.945399
3790,96.139043
3791,93.770306
3792,93.682033
3793,93.469354
3794,93.473699
3795,93.563174
3796,95.242647
3797,95.986924
3798,99.805275
3799,103.710981
3800,102.926843
3801,101.050817
3802,101.824385
3803,100.566883
3804,103.180831
3805,104.186044
3806,102.201865
3807,100.320265
3808,102.737433
3809,98.2627
3810,94.488375
3811,95.826362
3812,95.374153
3813,93.504323
3814,92.326201
3815,94.673894
3816,91.695839
3817,92.870846
3818,91.950517
3819,91.840417
3820,91.546722
3821,94.112764
3822,94.246308
3823,96.808577
3824,97.819216
3825,103.329172
3826,101.534994
3827,99.024252
3828,98.746691
3829,100.446338
3830,98.359915
3831,98.605236
3832,97.564271
3833,96.144314
3834,94.183207
3835,94.614882
3836,95.337556
3837,94.488451
3838,94.742668
3839,96.849956
3840,94.835382
3841,94.233496
3842,93.189067
3843,94.890048
3844,96.558514
3845,97.724939
3846,98.287026
3847,102.28623
3848,102.158062
3849,101.432948
3850,101.807045
3851,102.196578
3852,98.416096
3853,100.438337
3854,106.908783
3855,105.105507
3856,105.042952
3857,105.423741
3858,102.184194
3859,100.982697
3860,98.706732
3861,99.901508
3862,97.595602
3863,99.212864
3864,96.116367
3865,97.21972
3866,96.308896
3867,96.628172
3868,98.760803
3869,99.546678
3870,102.895565
3871,106.808457
3872,114.132316
3873,111.297547
3874,110.997946
3875,112.309937
3876,111.177834
3877,110.11501
3878,108.408793
3879,108.938637
3880,107.183182
3881,107.941187
3882,106.228859
3883,104.142837
3884,103.565311
3885,100.483933
3886,99.857164
3887,99.563737
3888,95.952882
3889,98.527807
3890,99.592491
3891,99.477181
3892,99.193675
3893,100.628305
3894,107.261428
3895,110.451922
3896,117.0985
3897,112.480517
3898,113.778285
3899,111.011907
3900,112.803413
3901,111.032568
3902,111.565681
3903,105.972722
3904,102.897211
3905,105.259819
3906,102.74901
3907,100.905385
3908,99.13828
3909,95.49662
3910,95.73845
3911,95.402321
3912,93.624604
3913,93.686786
3914,93.163179
3915,95.607132
3916,97.44026
3917,100.112314
3918,102.06402
3919,104.7348
3920,108.695662
3921,105.386724
3922,106.216763
3923,106.287602
3924,104.604897
3925,105.126307
3926,105.101469
3927,107.482502
3928,104.075092
3929,104.809474
3930,102.476365
3931,102.627745
3932,104.270914
3933,100.878268
3934,101.268795
3935,99.622426
3936,97.436372
3937,97.663201
3938,96.153649
3939,98.706389
3940,98.290314
3941,100.072187
3942,105.42304
3943,108.253996
3944,110.049007
3945,115.07626
3946,105.505655
3947,107.593902
3948,106.429652
3949,104.604657
3950,104.235156
3951,105.48217
3952,105.131884
3953,106.035949
3954,103.660379
3955,103.06394
3956,103.022311
3957,98.562816
3958,98.62003
3959,98.098638
3960,97.181813
3961,97.344687
3962,96.800841
3963,97.742158
3964,99.073718
3965,99.671612
3966,104.740702
3967,105.911219
3968,107.005169
3969,105.395402
3970,105.401386
3971,103.894211
3972,102.542467
3973,102.716373
3974,99.781993
3975,98.982189
3976,98.571661
3977,98.378012
3978,95.217345
3979,96.048454
3980,96.707951
3981,93.488983
3982,94.928528
3983,94.637296
3984,93.274578
3985,91.403635
3986,91.136303
3987,92.033932
3988,92.651087
3989,94.079802
3990,94.999232
3991,96.47849
3992,119.380553
3993,128.877072
3994,131.045312
3995,129.359524
3996,129.490278
3997,128.375759
3998,126.463328
3999,125.648269
4000,125.728319
4001,124.813055
4002,124.037964
4003,125.563752
4004,126.959997
4005,128.989389
4006,124.974169
4007,121.574625
4008,122.744157
4009,121.805131
4010,120.753304
4011,120.33424
4012,118.363989
4013,118.868001
4014,119.776995
4015,119.332341
4016,119.976089
4017,124.887371
4018,123.197846
4019,123.340867
4020,121.622265
4021,125.161223
4022,126.813528
4023,126.378054
4024,126.264232
4025,123.089465
4026,123.657311
4027,122.018493
4028,124.396469
4029,125.093683
4030,124.518712
4031,125.890345
4032,124.252473
4033,123.638178
4034,122.292887
4035,122.397799
4036,123.549685
4037,125.91522
4038,127.848307
4039,128.883664
4040,129.178386
4041,131.679867
4042,130.085834
4043,131.940512
4044,135.341057
4045,135.646096
4046,129.97792
4047,132.327709
4048,130.375678
4049,131.822431
4050,130.148426
4051,131.263229
4052,131.165823
4053,128.216977
4054,128.466897
4055,127.612691
4056,125.904871
4057,126.490113
4058,126.090027
4059,123.949699
4060,124.435744
4061,125.764648
4062,127.31227
4063,126.850428
4064,127.896362
4065,131.709724
4066,142.380639
4067,146.062261
4068,147.959551
4069,116.01605
4070,146.922246
4071,144.288356
4072,140.909509
4073,143.124218
4074,140.994922
4075,140.100585
4076,140.914538
4077,138.941459
4078,139.874453
4079,137.249191
4080,139.501808
4081,139.751826
4082,138.203626
4083,139.454001
4084,140.301537
4085,141.204625
4086,145.786965
4087,147.372808
4088,146.314027
4089,117.44874
4090,117.055215
4091,143.182846
4092,140.958228
4093,140.681141
4094,141.377776
4095,140.669417
4096,139.22298
4097,143.2598
4098,140.543144
4099,138.583719
4100,139.454874
4101,137.011456
4102,137.22944
4103,134.190779
4104,133.825671
4105,132.130135
4106,132.098698
4107,133.447384
4108,134.440724
4109,136.106865
4110,140.679773
4111,144.416311
4112,146.608896
4113,151.117414
4114,147.517643
4115,146.555587
4116,148.572438
4117,149.432044
4118,142.209883
4119,148.217066
4120,141.839677
4121,141.323382
4122,135.611537
4123,133.577477
4124,138.116565
4125,134.995702
4126,138.372399
4127,133.44394
4128,134.804708
4129,133.349578
4130,131.968804
4131,131.376953
4132,134.13075
4133,138.740744
4134,141.176972
4135,144.024831
4136,148.368618
4137,151.598976
4138,144.453153
4139,141.43294
4140,143.54165
4141,142.336391
4142,139.492739
4143,141.281239
4144,142.690384
4145,146.150363
4146,141.017987
4147,138.707047
4148,140.284369
4149,141.674815
4150,143.162623
4151,135.738187
4152,139.867193
4153,132.111513
4154,134.045977
4155,140.756396
4156,145.969559
4157,142.094142
4158,141.533409
4159,139.194434
4160,137.803934
4161,143.344979
4162,137.592777
4163,135.43967
4164,139.89608
4165,140.395207
4166,141.27459
4167,141.68792
4168,142.032129
4169,139.28135
4170,140.618963
4171,138.471166
4172,144.302753
4173,137.02321
4174,134.247852
4175,136.236153
4176,142.166873
4177,129.787602
4178,141.118078
4179,139.587919
4180,141.710868
4181,140.132589
4182,134.369161
4183,140.330458
4184,137.236687
4185,138.633974
4186,134.750417
4187,135.655942
4188,135.090766
4189,137.397541
4190,137.751592
4191,138.58563
4192,137.371369
4193,126.381587
4194,137.78005
4195,142.737792
4196,145.486545
4197,142.799205
4198,141.041461
4199,156.884169
4200,141.195052
4201,141.659145
4202,145.982922
4203,145.363919
4204,147.235857
4205,151.978667
4206,149.887847
4207,154.268217
4208,156.951107
4209,157.234952
4210,151.037244
4211,149.050243
4212,153.357282
4213,158.550093
4214,153.39468
4215,153.374392
4216,150.435976
4217,151.666257
4218,148.323295
4219,152.850952
4220,157.803658
4221,157.929071
4222,155.986143
4223,151.059997
4224,145.508375
4225,144.156246
4226,147.314292
4227,145.769875
4228,144.777362
4229,150.409423
4230,147.824806
4231,155.093578
4232,163.443927
4233,169.590588
4234,161.218554
4235,176.850981
4236,172.732444
4237,152.02675
4238,179.656224
4239,179.725876
4240,180.384258
4241,181.56589
4242,181.324483
4243,177.137728
4244,176.421609
4245,170.714133
4246,166.820882
4247,169.746628
4248,165.244261
4249,165.639649
4250,163.64995
4251,163.6357
4252,163.336648
4253,164.686304
4254,168.49746
4255,171.70093
4256,184.497199
4257,192.195507
4258,190.321014
4259,190.760595
4260,186.045555
4261,187.142158
4262,187.72352
4263,182.68315
4264,178.34189
4265,181.3103
4266,178.66601
4267,180.00234
4268,183.904702
4269,183.625622
4270,175.071081
4271,172.462954
4272,168.939819
4273,168.298648
4274,162.068049
4275,156.940381
4276,163.80154
4277,168.633908
4278,172.241608
4279,167.208552
4280,179.800828
4281,172.543907
4282,184.443703
4283,184.264827
4284,186.57215
4285,190.844452
4286,185.325678
4287,169.971441
4288,167.02725
4289,172.511358
4290,164.382129
4291,171.124171
4292,176.889493
4293,167.803094
4294,170.119993
4295,170.604538
4296,167.345221
4297,169.375173
4298,169.069606
4299,169.066452
4300,167.925746
4301,169.395107
4302,172.219837
4303,178.429794
4304,185.250352
4305,186.14051
4306,187.45647
4307,185.27987
4308,186.77234
4309,189.53433
4310,195.185472
4311,201.64411
4312,204.84306
4313,175.81515
4314,170.37583
4315,189.369107
4316,189.093946
4317,191.833758
4318,195.333029
4319,184.874352
4320,192.16152
4321,191.080994
4322,186.861653
4323,185.850058
4324,184.948837
4325,186.76693
4326,190.409687
4327,182.35666
4328,181.974594
4329,191.510928
4330,190.253458
4331,187.822626
4332,195.130523
4333,192.382835
4334,187.041072
4335,196.74333
4336,191.892707
4337,194.295084
4338,192.034934
4339,187.3835
4340,192.96469
4341,195.371242
4342,178.887355
4343,183.184309
4344,182.469466
4345,176.42257
4346,173.075725
4347,173.099578
4348,174.266614
4349,170.274033
4350,167.928079
4351,162.603178
4352,166.209666
4353,175.120609
4354,178.415874
4355,185.78986
4356,177.745972
4357,183.625426
4358,184.792371
4359,182.102139
4360,174.710778
4361,173.052128
4362,186.118392
4363,178.982301
4364,186.149508
4365,181.077102
4366,188.683034
4367,169.04536
4368,169.72881
4369,169.21826
4370,169.03221
4371,166.96875
4372,166.76728
4373,169.49216
4374,179.23947
4375,166.72316
4376,178.25198
4377,176.42551
4378,175.64601
4379,180.37052
4380,119.9807205
4381,118.3821182
4382,117.3987198
4383,112.3289108
4384,111.3972321
4385,118.8754272
4386,109.9608231
4387,121.5074005
4388,124.9761887
4389,122.8787613
4390,121.5812607
4391,122.187294
4392,123.3494949
4393,134.3419189
4394,128.9647217
4395,117.928215
4396,123.3524323
4397,138.9119873
4398,133.4525299
4399,137.0254211
4400,134.9928131
4401,136.0412292
4402,132.1914978
4403,130.0371552
4404,130.4140625
4405,131.0583801
4406,128.5189667
4407,127.8621216
4408,128.5849762
4409,127.5139389
4410,130.6490631
4411,124.5796585
4412,123.5666504
4413,124.9209671
4414,122.1366119
4415,121.5843277
4416,120.054718
4417,119.4037247
4418,123.5912399
4419,122.3709106
4420,122.3128738
4421,126.7103043
4422,121.8748474
4423,122.0418549
4424,122.1389618
4425,123.0330963
4426,122.3322601
4427,123.2577896
4428,121.6200256
4429,123.4343414
4430,124.8035355
4431,122.3888702
4432,116.7424622
4433,117.8879776
4434,117.6289902
4435,118.7807617
4436,117.5653076
4437,117.8072205
4438,117.8900909
4439,118.2675705
4440,117.0140305
4441,116.1888657
4442,117.0248795
4443,122.5305786
4444,120.6310577
4445,119.5441208
4446,118.5896301
4447,122.6304169
4448,120.9619751
4449,117.9878998
4450,118.5915604
4451,119.8119659
4452,121.3699951
4453,120.5219345
4454,118.7149353
4455,117.5375519
4456,117.9944077
4457,119.0074921
4458,115.3616257
4459,114.7276154
4460,115.1190414
4461,116.2293854
4462,113.8609924
4463,114.0455399
4464,115.6110916
4465,113.3831329
4466,113.2393799
4467,113.3279572
4468,113.7242661
4469,116.579834
4470,119.254982
4471,122.6370163
4472,124.2343292
4473,125.6258774
4474,124.8016968
4475,119.1894989
4476,121.4066467
4477,124.1056137
4478,117.7557602
4479,118.2578506
4480,121.0782471
4481,119.0446472
4482,118.4867401
4483,116.1384964
4484,117.1996918
4485,115.9701767
4486,109.1184006
4487,112.1899719
4488,110.4960785
4489,110.012619
4490,109.5194778
4491,110.6748886
4492,112.7861938
4493,113.9871216
4494,116.9879227
4495,119.5600662
4496,123.6779022
4497,130.9050903
4498,127.8037186
4499,134.7270355
4500,135.1699829
4501,138.6654053
4502,137.6548309
4503,126.6637878
4504,124.8318176
4505,125.0112839
4506,127.3741837
4507,126.8793335
4508,126.1894455
4509,126.5311279
4510,126.6634903
4511,127.0425797
4512,126.9198837
4513,125.8034821
4514,125.6203842
4515,125.1268005
4516,129.8436737
4517,128.5454712
4518,138.0470581
4519,144.6740723
4520,148.7921753
4521,142.3359833
4522,138.6948242
4523,138.7444
4524,141.2615356
4525,148.3059998
4526,140.9261627
4527,138.4046173
4528,134.6589203
4529,134.9199219
4530,139.6311188
4531,138.853363
4532,134.359726
4533,126.5426254
4534,121.7874985
4535,121.0827484
4536,118.4166565
4537,121.3266525
4538,121.3196259
4539,119.3291245
4540,121.4069672
4541,125.2336731
4542,133.423584
4543,138.4635315
4544,142.2453308
4545,143.3791962
4546,151.5314026
4547,158.8001556
4548,160.7442474
4549,159.4413605
4550,156.8862915
4551,147.2155304
4552,145.3220978
4553,151.9347687
4554,150.3617401
4555,150.8693085
4556,146.237381
4557,146.34758
4558,135.9619141
4559,136.1834717
4560,140.7779541
4561,136.8506622
4562,138.8573914
4563,140.3696136
4564,139.9029541
4565,140.6793518
4566,147.1378632
4567,156.0551147
4568,193.192276
4569,191.4661407
4570,176.4407501
4571,171.9083862
4572,167.0075989
4573,196.5674286
4574,185.1474304
4575,184.3682861
4576,187.2696686
4577,184.3803406
4578,174.4192657
4579,178.8551483
4580,175.2107391
4581,166.1482086
4582,158.0613556
4583,161.637619
4584,160.8822021
4585,159.9489441
4586,161.9969177
4587,160.5935669
4588,160.9096375
4589,156.523407
4590,164.0051575
4591,168.1126251
4592,169.0327454
4593,179.0367737
4594,181.7750244
4595,184.2550049
4596,193.8788757
4597,187.9867096
4598,188.7340393
4599,188.3064728
4600,190.7354431
4601,190.92836
4602,190.2722168
4603,191.7127686
4604,184.4293365
4605,184.6426544
4606,181.5480652
4607,177.2362976
4608,172.6454468
4609,172.7088013
4610,167.1707764
4611,170.486908
4612,173.6842194
4613,173.9450836
4614,176.2121277
4615,176.4513855
4616,181.7014923
4617,176.8435974
4618,186.2919006
4619,189.100235
4620,189.1591034
4621,180.0650787
4622,186.8214264
4623,187.5617218
4624,186.5437317
4625,187.2446747
4626,175.8803406
4627,191.7870178
4628,184.705307
4629,175.2349701
4630,177.551239
4631,181.1033478
4632,172.4989777
4633,176.6335449
4634,174.1007996
4635,164.981369
4636,171.3148193
4637,174.4083405
4638,182.3693085
4639,198.2661743
4640,197.0765991
4641,201.4068451
4642,194.9489136
4643,219.6296692
4644,199.7788696
4645,197.8678894
4646,197.7375946
4647,196.0883636
4648,195.2634125
4649,196.7663727
4650,194.4069366
4651,194.4152374
4652,193.8499451
4653,194.7523804
4654,188.6938171
4655,187.4668427
4656,188.8564301
4657,188.4280243
4658,187.701828
4659,187.4417419
4660,182.2238922
4661,190.3868713
4662,197.6935425
4663,199.0629883
4664,182.1373596
4665,192.492569
4666,195.2798004
4667,156.15448
4668,157.9402313
4669,202.9968719
4670,202.3407898
4671,162.9826355
4672,148.9667969
4673,151.7252502
4674,148.2925262
4675,150.3475037
4676,151.0052795
4677,148.6143646
4678,150.8281097
4679,143.453598
4680,148.5544434
4681,149.9838409
4682,146.6055908
4683,145.80159
4684,145.9096527
4685,129.840332
4686,157.8738556
4687,150.5317993
4688,160.2443848
4689,152.4732208
4690,130.4857025
4691,141.1049805
4692,143.07724
4693,146.2457733
4694,149.0224152
4695,148.5379944
4696,148.3029785
4697,145.0241089
4698,131.6013794
4699,130.9171448
4700,133.1154327
4701,141.115921
4702,136.312088
4703,138.5978241
4704,137.5831757
4705,137.7256622
4706,137.1495209
4707,140.2352753
4708,138.4777679
4709,136.3188782
4710,143.510788
4711,147.7362366
4712,110.1690598
4713,119.2146301
4714,118.2451172
4715,115.5362396
4716,119.5277634
4717,117.6132736
4718,113.9143906
4719,111.0806046
4720,112.7036362
4721,113.0608063
4722,110.6046066
4723,111.3703537
4724,110.645546
4725,110.6488953
4726,108.0655365
4727,109.3738861
4728,109.0858078
4729,112.4441376
4730,105.8797226
4731,107.4071045
4732,107.8285751
4733,108.7825165
4734,108.4883881
4735,108.8692932
4736,123.774292
4737,104.0781631
4738,114.415741
4739,112.8038406
4740,111.9998093
4741,108.2659988
4742,109.2621231
4743,107.2546234
4744,109.5462036
4745,110.2198181
4746,101.6697464
4747,99.01806641
4748,101.6172333
4749,101.7033768
4750,102.3882751
4751,105.701416
4752,99.04403687
4753,100.7182388
4754,100.937088
4755,103.1153412
4756,99.23709869
4757,99.05127716
4758,107.5174561
4759,99.31754303
4760,101.4617081
4761,99.56134033
4762,102.5895691
4763,102.3375931
4764,101.9583282
4765,102.907814
4766,106.0512238
4767,101.0677643
4768,101.6148758
4769,101.2168503
4770,99.88221741
4771,99.22400665
4772,99.22618866
4773,102.2354889
4774,100.4565582
4775,98.84854126
4776,98.17077637
4777,98.3964386
4778,99.03149414
4779,98.47446442
4780,96.78365326
4781,98.79553986
4782,100.6999512
4783,104.2367249
4784,105.2541885
4785,105.688652
4786,104.8042984
4787,105.0518799
4788,108.2693558
4789,106.7738571
4790,105.55336
4791,106.0737534
4792,107.0293732
4793,102.9418716
4794,103.3058701
4795,101.5335922
4796,103.044487
4797,104.4852753
4798,102.8651123
4799,102.5056763
4800,101.6194
4801,101.9129181
4802,102.1587601
4803,101.6899185
4804,102.0256195
4805,107.0927124
4806,106.8640671
4807,109.5156479
4808,111.144722
4809,110.2371826
4810,107.8789368
4811,108.2920609
4812,112.3675842
4813,110.0687943
4814,111.232399
4815,109.6238251
4816,104.8852005
4817,109.2079239
4818,107.7766342
4819,108.397789
4820,107.893837
4821,108.2189331
4822,109.7392807
4823,101.4961243
4824,99.99753571
4825,100.8733673
4826,101.7071915
4827,106.3861542
4828,109.3062592
4829,106.8300934
4830,109.596489
4831,111.0298233
4832,113.4114609
4833,110.8630981
4834,116.0307693
4835,115.6898346
4836,115.7933502
4837,112.2813263
4838,113.2253571
4839,114.1298981
4840,111.2084579
4841,111.4079437
4842,111.7515869
4843,104.2389069
4844,105.4656219
4845,110.4553986
4846,105.1341476
4847,109.9082031
4848,98.04792786
4849,104.7732086
4850,105.1942368
4851,105.7616882
4852,104.4005585
4853,111.2925644
4854,109.521904
4855,115.7993469
4856,115.3635025
4857,120.2590637
4858,113.6418381
4859,112.6564178
4860,109.7444839
4861,114.3343506
4862,110.3502197
4863,112.1064987
4864,109.9110413
4865,111.7683716
4866,113.4954071
4867,107.0887756
4868,109.0226746
4869,108.9401474
4870,107.9410019
4871,104.1456299
4872,104.7803345
4873,104.109314
4874,103.7978134
4875,104.5185547
4876,103.4991379
4877,105.7971802
4878,110.823761
4879,115.9425812
4880,114.7065964
4881,113.803009
4882,116.695137
4883,110.4379044
4884,112.7420578
4885,115.1643906
4886,117.4074631
4887,113.0712662
4888,108.4172211
4889,109.4992447
4890,109.9252243
4891,110.7324219
4892,107.6772919
4893,105.3111954
4894,106.7793732
4895,105.4516449
4896,98.85611725
4897,99.12411499
4898,109.3882828
4899,104.6058121
4900,104.8007736
4901,107.5210114
4902,109.9727097
4903,113.7353897
4904,115.266716
4905,119.9627838
4906,116.9847183
4907,114.7725525
4908,112.8427048
4909,112.6773605
4910,111.2915344
4911,120.9107742
4912,120.0297775
4913,122.360405
4914,121.6187744
4915,118.8856277
4916,122.2428207
4917,121.9907761
4918,122.3424149
4919,119.4432907
4920,116.8563919
4921,119.417511
4922,120.9023743
4923,118.6375504
4924,116.9000702
4925,122.2833481
4926,126.3877106
4927,121.1836929
4928,132.1325989
4929,127.499733
4930,132.0324554
4931,131.1623535
4932,133.1963501
4933,136.8366699
4934,135.5344391
4935,130.5974579
4936,129.6551971
4937,129.1898651
4938,129.8053741
4939,139.6207275
4940,138.6315613
4941,137.9059448
4942,138.9434967
4943,137.7828369
4944,134.3070221
4945,130.0536804
4946,137.617691
4947,158.8465881
4948,140.8947601
4949,156.088913
4950,143.1075439
4951,149.3319397
4952,146.7255707
4953,147.505722
4954,145.0005341
4955,143.7598572
4956,145.9560852
4957,149.9945526
4958,146.9552155
4959,145.3918457
4960,143.0906982
4961,146.201004
4962,143.4874573
4963,144.3639679
4964,142.046402
4965,143.7671051
4966,146.5943298
4967,143.281723
4968,143.0451965
4969,136.8538971
4970,134.6682434
4971,147.6937408
4972,143.0638885
4973,144.5920868
4974,151.6479034
4975,155.1055145
4976,161.2913208
4977,172.5957184
4978,170.8286591
4979,174.225647
4980,169.3292084
4981,164.2517548
4982,170.0266418
4983,162.2015533
4984,164.6473999
4985,160.9904175
4986,161.9786377
4987,161.495285
4988,167.5843353
4989,159.7049866
4990,158.2758636
4991,157.4954681
4992,158.5601044
4993,150.7897491
4994,151.5317078
4995,150.7649231
4996,151.8777618
4997,150.481781
4998,155.4622955
4999,158.1787415
5000,157.8466339
5001,151.8586426
5002,161.0333252
5003,163.1667328
5004,165.7229614
5005,170.8420563
5006,170.5603027
5007,165.4390564
5008,167.5417023
5009,173.697876
5010,166.3756104
5011,162.435318
5012,164.050705
5013,162.4519958
5014,164.3835144
5015,160.3647766
5016,153.3615723
5017,158.9217072
5018,157.0381317
5019,157.8244171
5020,154.4578094
5021,160.9941559
5022,163.115509
5023,161.53302
5024,160.4529266
5025,162.2138214
5026,159.3357086
5027,156.7999573
5028,164.1215668
5029,158.446579
5030,157.7567596
5031,154.8644714
5032,151.1168365
5033,152.4357147
5034,148.481842
5035,151.3371735
5036,149.0086365
5037,140.6600494
5038,139.3292389
5039,146.2115936
5040,134.8453369
5041,130.8202362
5042,136.2159576
5043,131.6440125
5044,141.5523529
5045,133.5335541
5046,133.3673248
5047,135.2938232
5048,138.7975006
5049,145.337677
5050,147.6020813
5051,151.6897583
5052,137.0037384
5053,129.8028107
5054,140.9841309
5055,146.1159058
5056,137.0102234
5057,140.5670166
5058,138.0916138
5059,135.8589783
5060,139.7182159
5061,137.2902374
5062,137.6688232
5063,143.3427277
5064,131.6617584
5065,128.8900604
5066,135.3091125
5067,134.3890686
5068,130.892746
5069,132.060257
5070,146.8998871
5071,143.0895081
5072,149.7738342
5073,145.6386719
5074,145.5084991
5075,141.8784027
5076,144.8474884
5077,142.8708191
5078,136.9347076
5079,138.4096832
5080,131.8830261
5081,131.9614868
5082,128.5151672
5083,137.3276215
5084,138.1803284
5085,142.4703064
5086,139.8762054
5087,135.7213898
5088,137.7869263
5089,137.3521576
5090,132.420166
5091,145.0947723
5092,138.4222412
5093,133.7751465
5094,140.2009277
5095,131.2119751
5096,136.7114258
5097,124.8226776
5098,138.798996
5099,136.3801575
5100,138.0733948
5101,138.5089874
5102,133.3446503
5103,138.2717133
5104,137.6741791
5105,131.6126404
5106,134.2945404
5107,137.5625153
5108,137.1315155
5109,135.2013855
5110,138.8239288
5111,130.8751221
5112,137.525177
5113,129.5799103
5114,139.9793396
5115,137.2336884
5116,136.3450317
5117,131.6643982
5118,135.1835785
5119,136.7762299
5120,140.0093536
5121,144.8042603
5122,136.0518951
5123,129.943161
5124,147.425827
5125,143.0420685
5126,136.2420959
5127,142.0017395
5128,141.8498535
5129,139.6446838
5130,143.8221741
5131,134.7489014
5132,137.6108856
5133,139.5795441
5134,134.8778076
5135,133.1460114
5136,134.9645996
5137,128.6268463
5138,128.2269592
5139,127.2872162
5140,125.1808929
5141,127.1340942
5142,137.1624603
5143,149.6944122
5144,146.7026825
5145,143.7006683
5146,145.2945862
5147,141.3989563
5148,143.7049255
5149,134.1281891
5150,130.8028564
5151,132.4263763
5152,137.6329956
5153,139.2332001
5154,130.8085327
5155,128.182251
5156,129.8680267
5157,144.1634674
5158,134.8252411
5159,133.279953
5160,130.9247894
5161,128.2812195
5162,130.9776459
5163,130.702774
5164,133.5224304
5165,139.6193848
5166,140.224762
5167,135.4215698
5168,143.0963287
5169,141.0098724
5170,136.0674896
5171,141.4286041
5172,139.1469727
5173,139.9843597
5174,132.3752594
5175,136.0960083
5176,131.1832428
5177,142.1520233
5178,135.2263794
5179,132.2239838
5180,136.1984711
5181,138.3248138
5182,138.0787354
5183,139.2080231
5184,135.2293854
5185,133.0579529
5186,138.7173309
5187,137.8552399
5188,134.1801453
5189,133.3265991
5190,141.1461792
5191,147.6213226
5192,141.7601776
5193,140.4932098
5194,142.2051544
