time,temp,prec
602,34,0
603,34,0
604,33,0
605,32.25,0
606,32,0
607,31,0
608,30.5,0
609,31,0
610,31,0
611,32,0
612,32,0
613,32,0
614,33,0
615,32,0
616,32,0
617,32,0
618,32,0
619,31,0
620,31,0
621,30.5,0
622,31,0
623,30.75,0
624,30,0
625,30,0
626,30,0
627,30,0
628,30,0
629,30,0
630,29,0
631,30,0
632,30,0
633,30,0
634,30,0
635,30,0
636,28,0
637,27,0
638,27,0
639,27,0
640,27,0
641,27,0
642,26,0
643,24.5,0
644,25,0
645,25,0
646,26,0
647,25.75,0
648,25,0
649,24,0
650,25,0
651,24,0
652,25.6666666667,0
653,27,0
654,28,0
655,29,0
656,30,0
657,30,0
658,32,0
659,32,0
660,33,0
661,35,0
662,36,0
663,35,0
664,33,0
665,33,0
666,33,0
667,33,0
668,32,0
669,30.6666666667,0
670,30,0
671,28.75,0
672,28,0
673,28,0
674,28,0
675,28,0
676,28,0
677,28,0.000357142857143
678,27,0.000714285714286
679,27,0.00107142857143
680,27,0.00178571428571
681,27.5,0.00267857142857
682,28,0.00339285714286
683,28,0.00392857142857
684,28,0.00464285714286
685,28,0.00535714285714
686,29.2,0.00642857142857
687,29,0.0075
688,29,0.00785714285714
689,28,0.00857142857143
690,27.8,0.0157857142857
691,27,0.01
692,26.5,0.005
693,23,0
694,21,0
695,20.75,0
696,20,0
697,15,0
698,16,0
699,13,0
700,12,0
701,12,0
702,11,0
703,12,0
704,19,0
705,23,0
706,26,0
707,28,0
708,30,0
709,33,0
710,35,0
711,35,0
712,35,0
713,34,0
714,34,0
715,35,0
716,35,0
717,36,0
718,39,0
719,38.5,0
720,37,0
721,38,0
722,37,0
723,38,0
724,38,0
725,37.6666666667,0
726,38,0
727,38,0
728,38,0
729,40,0
730,42,0
731,42,0
732,43,0
733,44,0
734,43,0
735,42,0
736,40,0
737,38,0
738,35,0
739,33,0
740,34,0
741,36,0
742,36,0
743,37,0
744,37,0
745,37,0
746,37,0
747,36,0
748,35,0
749,35,0
750,34,0
751,34,0
752,36,0
753,38,0
754,39,0
755,39,0
756,40,0
757,39.5,0
758,41.5,0
759,40,0
760,35,0
761,35,0
762,33,0
763,33,0
764,32,0
765,32,0
766,29,0
767,26.5,0
768,25,0
769,23,0
770,21,0
771,20,0
772,20,0
773,19,0
774,19,0
775,19,0
776,21,0
777,23,0
778,25,0
779,27,0
780,27,0
781,29,0
782,28,0
783,28,0
784,26,0
785,26,0
786,25,0
787,24,0
788,22,0
789,20,0
790,20,0
791,20.25,0
792,21,0
793,21,0
794,20,0
795,20,0
796,20,0
797,18,0
798,17,0
799,19,0
800,20,0
801,22,0
802,24,0
803,27,0
804,29,0
805,30,0
806,30,0
807,30,0
808,28,0
809,22,0
810,23,0
811,22,0
812,19,0
813,16,0
814,16,0
815,15.75,0
816,15,0
817,13,0
818,14,0
819,13,0
820,13,0
821,11,0
822,14,0
823,20,0
824,25,0
825,28,0
826,31,0
827,32,0
828,33,0
829,34,0
830,35,0
831,35,0
832,34,0
833,34,0
834,33,0
835,33,0
836,34,0
837,34,0
838,34,0
839,30.25,0
840,31,0
841,31,0
842,30,0
843,30,0
844,29,0
845,29,0
846,29,0
847,30,0
848,35,0
849,38,0
850,41,0
851,44,0
852,45,0
853,46,0
854,46,0
855,45,0
856,40,0
857,38,0
858,35,0
859,34,0
860,31,0
861,29,0
862,27,0
863,26.75,0
864,26,0
865,26,0
866,26,0
867,27,0
868,28,0
869,28,0
870,27,0
871,32,0
872,38,0
873,40.6666666667,0
874,43.5,0
875,44,0
876,43,0
877,44,0
878,43,0
879,44,0
880,44,0
881,44,0
882,45,0
883,46,0
884,46.6666666667,0
885,49,0
886,48.3333333333,0
887,49.5,0.00809523809524
888,50.6666666667,0.00357142857143
889,52.7142857143,0.0671428571429
890,56.1666666667,0.0325
891,56.75,0.01875
892,57,0
893,57.6666666667,0
894,58,0.01
895,57.5,0.005
896,58,0
897,61,0
898,61,0
899,61,0
900,60.5,0
901,57,0
902,52.6666666667,0
903,52,0
904,50.3333333333,0
905,48,0
906,45,0
907,43.5,0
908,37,0
909,34,0
910,33,0
911,32,0
912,32,0
913,32,0
914,31,0
915,30.6666666667,0
916,31,0
917,31,0
918,30,0
919,31,0
920,31.5,0
921,33,0
922,33.5,0.00136363636364
923,30.6666666667,0.005
924,31,0.00863636363636
925,30,0.0125
926,28.75,0.01
927,28.4,0.01
928,28,0.00818181818182
929,26.6666666667,0.00545454545455
930,25,0.00318181818182
931,21.6666666667,0.000909090909091
932,19.5,0
933,17,0
934,18,0
935,16,0
936,16,0
937,16,0
938,16,0
939,16,0
940,14,0
941,11,0
942,6,0
943,7,0
944,14,0
945,15,0
946,17,0
947,17,0
948,18,0
949,19,0
950,19,0
951,19,0
952,17,0
953,11,0
954,10,0
955,8,0
956,7,0
957,11,0
958,11,0
959,16.75,0
960,16,0
961,17,0
962,18,0
963,22,0
964,24,0
965,25,0
966,26,0
967,26,0
968,28,0
969,30,0
970,34,0
971,37,0
972,41,0
973,47,0
974,49,0
975,48,0
976,47,0
977,44,0
978,40,0
979,41,0
980,42,0
981,43,0
982,43,0
983,41.5,0
984,40,0
985,43,0
986,43,0
987,42,0
988,41,0
989,39,0
990,39,0
991,43,0
992,48,0
993,53,0
994,58,0
995,60,0
996,60,0
997,63,0
998,66,0
999,64,0
1000,63,0
1001,58,0
1002,58,0
1003,58,0
1004,57,0
1005,56,0
1006,53,0
1007,48.3333333333,0
1008,46,0
1009,46.6666666667,0
1010,45,0
1011,43,0
1012,41,0
1013,38,0
1014,37,0
1015,38,0
1016,40,0
1017,46,0
1018,50,0
1019,51,0
1020,51,0
1021,50,0
1022,49,0
1023,46,0
1024,44,0
1025,40,0
1026,36,0
1027,35,0
1028,34,0
1029,33,0
1030,33,0
1031,29.75,0
1032,26,0
1033,26,0
1034,25,0
1035,24,0
1036,25,0
1037,23,0
1038,24,0
1039,27,0
1040,32,0
1041,36,0
1042,39,0
1043,41,0
1044,44,0
1045,44,0
1046,46,0
1047,44,0
1048,42,0
1049,40,0
1050,40,0
1051,38,0
1052,38,0
1053,38,0
1054,37,0
1055,37,0
1056,37,0
1057,37,0
1058,35,0
1059,35,0
1060,35,0
1061,34,0
1062,32,0
1063,35,0
1064,40,0
1065,44,0
1066,46,0
1067,50,0
1068,52,0
1069,52,0
1070,52,0
1071,50,0
1072,47,0
1073,42,0
1074,40,0
1075,37,0
1076,33,0
1077,34,0
1078,31,0
1079,30.5,0
1080,32,0
1081,32,0
1082,30,0
1083,30,0
1084,30,0
1085,26,0
1086,27,0
1087,30,0
1088,32,0
1089,34,0
1090,36,0
1091,39,0
1092,41,0
1093,42,0
1094,43,0
1095,43,0
1096,40,0
1097,34,0
1098,31,0
1099,30,0
1100,27,0
1101,30,0
1102,27,0
1103,26.5,0
1104,25,0
1105,24,0
1106,24,0
1107,24,0
1108,24,0
1109,23,0
1110,24,0
1111,27,0
1112,33,0
1113,37,0
1114,41,0
1115,45,0
1116,49,0
1117,51,0
1118,51,0
1119,51,0
1120,50,0
1121,47,0
1122,43,0
1123,44,0
1124,43,0
1125,42,0
1126,39,0
1127,41,0
1128,41,0
1129,40,0
1130,41,0
1131,41,0
1132,41,0
1133,38,0
1134,38,0
1135,44,0
1136,50,0
1137,56,0
1138,61,0
1139,65,0
1140,67,0
1141,69,0
1142,69,0
1143,68,0
1144,64,0
1145,55,0
1146,50,0
1147,51,0
1148,54,0
1149,48,0
1150,44,0
1151,42.25,0
1152,43,0
1153,45,0
1154,45,0
1155,43,0
1156,43,0
1157,44,0
1158,44,0
1159,45,0
1160,51,0
1161,56,0
1162,61,0
1163,64,0
1164,63,0
1165,68,0
1166,67,0
1167,66,0
1168,62,0
1169,56,0
1170,53,0
1171,51,0
1172,50,0
1173,48,0
1174,46.6666666667,0
1175,48.5,0
1176,49.5,0
1177,49,0
1178,49,0
1179,49,0
1180,48.6,0
1181,48,0
1182,47,0
1183,47,0
1184,48,0
1185,48.3333333333,0
1186,51.25,0
1187,56.5,0
1188,64,0
1189,66,0
1190,67,0
1191,67,0
1192,64,0
1193,55,0
1194,53,0
1195,50,0
1196,50,0
1197,49,0
1198,45.6666666667,0
1199,45.2857142857,0
1200,47.6666666667,0
1201,49,0
1202,49,0
1203,47,0
1204,45,0
1205,44,0
1206,44,0
1207,45,0
1208,48,0
1209,51,0
1210,63,0
1211,67,0
1212,70,0
1213,71,0
1214,72,0
1215,70,0
1216,67,0
1217,63,0
1218,57,0
1219,58,0
1220,59,0
1221,56,0
1222,56,0
1223,57,0
1224,57,0
1225,57,0
1226,57,0
1227,56,0
1228,53,0
1229,53,0
1230,54,0.01
1231,54,0.02
1232,56,0.0166666666667
1233,56,0.0133333333333
1234,58,0.01
1235,59,0.005
1236,60,0
1237,61,0
1238,62,0
