time,power_norm
2237,0.0
2238,654564.509138
2239,199903.45776
2240,813577.296082
2241,1818520.09507
2242,434539.399931
2243,998873.826217
2244,1337257.27495
2245,2279156.91279
2246,1438696.81957
2247,1742005.02787
2248,724710.247849
2249,292870.471962
2250,23309.8946558
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,145249.701964
2263,524819.970832
2264,1945059.7414
2265,2009850.6893
2266,2507842.0889
2267,938297.082169
2268,1187743.48763
2269,815625.308932
2270,171528.710499
2271,148975.560155
2272,643920.290439
2273,243728.6274
2274,15637.5741977
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,352462.710062
2287,952844.271644
2288,3326059.7995
2289,3672639.4712
2290,4161691.49978
2291,3611242.79272
2292,3117736.21005
2293,3045613.1501
2294,926359.588325
2295,287612.564519
2296,263072.169257
2297,116549.473279
2298,11752.5917551
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,2409484.87341
2311,3629686.96132
2312,4164587.12405
2313,4428517.3807
2314,4552700.17388
2315,4593172.28747
2316,4478391.40395
2317,4373788.42553
2318,4200616.09583
2319,3927906.63663
2320,3473522.71593
2321,2573241.32015
2322,553317.873591
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,1997261.83057
2335,1635288.01473
2336,3706638.69226
2337,3920074.31879
2338,3800278.55119
2339,3766573.69654
2340,3399024.79259
2341,3573131.37245
2342,3677326.56134
2343,3336568.73905
2344,2777781.85668
2345,1814445.77795
2346,292333.321719
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,1071934.39004
2359,2107886.47179
2360,2397171.48122
2361,2345871.80414
2362,2618613.67703
2363,2839478.11267
2364,2875506.89182
2365,2962894.35138
2366,2454788.76561
2367,2405794.8485
2368,1937732.88129
2369,1187157.05183
2370,156701.012649
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,683434.451724
2383,1343481.33817
2384,2107032.8341
2385,745405.01923
2386,543750.504774
2387,636433.563775
2388,695193.03248
2389,1095427.87243
2390,362387.40113
2391,2833899.24635
2392,1548163.82897
2393,823178.010919
2394,59045.0952608
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,151831.659651
2407,367527.295285
2408,699452.219016
2409,1765973.9615
2410,2293725.9404
2411,2436885.1288
2412,2925411.0152
2413,2948756.12993
2414,2786617.43794
2415,2673601.47285
2416,2257834.08149
2417,1429250.67614
2418,232327.951342
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,144497.812983
2430,1979095.57068
2431,3135592.66988
2432,3688786.05417
2433,3964351.32762
2434,4098063.32397
2435,4133719.66185
2436,3597159.47853
2437,4011025.82554
2438,3622076.74007
2439,3528462.38711
2440,3004915.82099
2441,2033775.82793
2442,384541.135245
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,17482.4209918
2454,1254949.00666
2455,1371675.9992
2456,1043471.18919
2457,2501337.11623
2458,2840391.39223
2459,2423134.61175
2460,2857973.04641
2461,1857860.59863
2462,1604781.22419
2463,1602442.7101
2464,2381212.42233
2465,1406949.32593
2466,192471.916639
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,17189.4877101
2478,879346.322073
2479,1687210.71085
2480,2274636.05776
2481,2527466.24097
2482,2353954.73313
2483,2453235.85198
2484,2557478.14943
2485,2820455.308
2486,2506776.79396
2487,1936934.32356
2488,2307648.4565
2489,1409783.65687
2490,226477.523419
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,22577.5614515
2502,1221700.97572
2503,2423599.2705
2504,3132498.41924
2505,3515906.67062
2506,3758280.32264
2507,1549537.22129
2508,3283194.37913
2509,2551671.0983
2510,2369279.59183
2511,2912774.85964
2512,1921358.06313
2513,1206705.14262
2514,203626.576954
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,20606.5906056
2526,512122.828175
2527,751553.393072
2528,462406.034525
2529,771910.452775
2530,1538208.34628
2531,1305112.36845
2532,1879417.64472
2533,1598859.50337
2534,1907889.99736
2535,1836183.39289
2536,1703891.93295
2537,1084022.82883
2538,211286.267777
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,31014.7632562
2550,860777.226598
2551,1820032.35137
2552,2408428.15863
2553,2668730.71568
2554,3155010.30767
2555,3873863.3454
2556,3486366.63453
2557,3659924.0732
2558,4008083.93194
2559,3445416.10586
2560,2255601.4416
2561,1565071.51725
2562,356021.260081
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,289987.309947
2574,2113822.55502
2575,3165968.50587
2576,3453510.27805
2577,3910143.07194
2578,4027859.54291
2579,4064081.30019
2580,3783138.94339
2581,3246756.78027
2582,2650584.77663
2583,1826420.25519
2584,2133055.48038
2585,1720869.20627
2586,305849.230497
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,46392.7672236
2598,928652.041147
2599,1253087.2535
2600,1994292.86866
2601,2875070.53389
2602,2888871.85925
2603,2833733.39195
2604,2015716.74892
2605,2338168.0826
2606,1809936.63905
2607,2217201.2055
2608,2021405.8872
2609,1661692.56221
2610,323271.020347
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,151771.605583
2622,1307629.31025
2623,2226184.6429
2624,2552523.60953
2625,1612815.05134
2626,3651340.48313
2627,2011992.66736
2628,2161802.05395
2629,1651754.5343
2630,2181089.89517
2631,2015096.94713
2632,3057773.95952
2633,2340171.01878
2634,638540.040182
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,225695.531116
2646,1482357.02589
2647,2232790.14524
2648,2151185.17479
2649,2547616.19829
2650,2778898.96222
2651,2391380.53099
2652,2375730.34845
2653,2168276.90355
2654,2492886.14598
2655,2146325.05254
2656,1673531.71943
2657,1072031.20781
2658,248635.780591
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,43361.3586103
2670,562901.797182
2671,1234385.49393
2672,2568554.09317
2673,3320485.87728
2674,3392779.65579
2675,3368020.86076
2676,3402998.09667
2677,3704165.10485
2678,3674415.47427
2679,3429909.10991
2680,3233693.36038
2681,2370371.4716
2682,679433.342448
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,684466.881452
2694,2821095.49714
2695,3716447.87332
2696,4101750.61849
2697,4314275.05572
2698,4420919.53005
2699,4446198.89
2700,4398440.41359
2701,4318504.72816
2702,4154649.73584
2703,3900180.7706
2704,3476484.88124
2705,2689191.42257
2706,890080.918452
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,563793.623837
2718,2577040.43046
2719,3524926.97535
2720,3961885.4159
2721,4180775.96579
2722,3891383.07924
2723,3702853.14455
2724,4309980.23106
2725,4237775.26649
2726,4081576.6588
2727,3815279.68934
2728,3379227.71961
2729,2586680.97561
2730,870027.440928
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,432202.506687
2742,2169562.64419
2743,3106791.90552
2744,3580192.16782
2745,3321474.77092
2746,3726464.33175
2747,4007567.47129
2748,3959750.95829
2749,3568067.71693
2750,3667257.21206
2751,2782497.50921
2752,2486126.55121
2753,2131101.03585
2754,527061.29496
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,244093.03527
2766,1614229.79893
2767,2667751.99709
2768,2330427.81226
2769,2879903.53664
2770,2775582.7965
2771,2695694.31308
2772,2429077.12737
2773,2550465.87218
2774,1340016.20509
2775,528057.794969
2776,29647.741275
2777,14856.4187799
2778,1857.05234749
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,11679.3584347
2790,93630.156332
2791,322524.967828
2792,572122.957839
2793,769732.274504
2794,793623.88193
2795,828995.147584
2796,937306.505168
2797,1030194.49145
2798,563395.434332
2799,1043197.6268
2800,970834.080611
2801,1522478.95997
2802,740905.494059
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,17592.2709725
2814,122633.263564
2815,376054.004481
2816,496964.024728
2817,871480.816128
2818,1509832.8957
2819,1263170.59501
2820,753528.511333
2821,435286.590014
2822,282829.795815
2823,134161.634783
2824,64384.7462618
2825,30428.8966928
2826,3819.88615781
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,5790.85700373
2838,54047.9987015
2839,183377.138451
2840,217202.795451
2841,285187.727909
2842,589470.206797
2843,1269366.07343
2844,1455631.76105
2845,1281640.74528
2846,776807.56539
2847,478367.612725
2848,260392.372198
2849,85798.7116222
2850,11142.3140849
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,16859.9377682
2862,121766.217215
2863,387959.391683
2864,464432.15639
2865,807661.115377
2866,1033397.82432
2867,565690.100756
2868,1189204.7058
2869,998844.413361
2870,716337.706334
2871,669151.37354
2872,466148.024924
2873,298330.39658
2874,63139.7798146
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,42466.284694
2886,263334.362626
2887,1577712.93694
2888,2022858.11261
2889,2319287.95674
2890,519315.037912
2891,242046.06926
2892,460526.060809
2893,722892.116033
2894,2206371.46429
2895,893695.999796
2896,872707.754094
2897,305627.961342
2898,71872.1751886
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,779727.950836
2910,2772306.61145
2911,3623369.9603
2912,4055695.09113
2913,4296604.23656
2914,4423431.98827
2915,2211178.78237
2916,2059110.20258
2917,2242292.78893
2918,2105381.34774
2919,1768512.14418
2920,1705211.7544
2921,654081.953987
2922,117491.917893
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,50079.2651999
2934,316706.325657
2935,792980.121985
2936,947397.094294
2937,1713435.151
2938,2197821.16113
2939,2089589.82385
2940,2081433.24405
2941,1790072.3746
2942,1811212.62688
2943,1784849.44717
2944,1359917.42382
2945,769126.361186
2946,189421.025594
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,188546.201994
2958,317029.761793
2959,1437785.0353
2960,1994795.18342
2961,1404700.53264
2962,1577234.74334
2963,1256602.52459
2964,1671454.32316
2965,1044753.70527
2966,1021759.86097
2967,807133.442868
2968,330180.144136
2969,51455.0044757
2970,19138.9477775
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,721699.15997
2982,696181.946887
2983,897912.017982
2984,1419163.96309
2985,1282168.21441
2986,2038392.45917
2987,2153235.64105
2988,2303376.84827
2989,1717434.33229
2990,1323191.33654
2991,875357.01823
2992,906967.439457
2993,508727.234923
2994,78469.6858877
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,153408.659798
3006,687667.8375
3007,584384.270482
3008,1436434.4236
3009,3009256.3758
3010,2966223.75183
3011,2482238.13276
3012,2514146.5681
3013,1760301.27563
3014,1247265.78776
3015,1405501.28077
3016,1019057.04246
3017,52904.1285926
3018,9487.93517632
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,84570.1405557
3030,492635.394896
3031,673876.568202
3032,1624569.48818
3033,2229616.0864
3034,2764764.41083
3035,3740598.62814
3036,3365687.90484
3037,3035110.76002
3038,3039834.39916
3039,2383414.31538
3040,2019611.58384
3041,2131521.38445
3042,781575.950249
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,931028.937782
3054,2502683.31842
3055,3285052.9677
3056,3686824.49489
3057,3898597.06544
3058,4039136.13037
3059,4094562.45252
3060,4058472.53478
3061,3970728.97334
3062,3583764.48316
3063,2897654.15226
3064,2034177.24529
3065,800385.92592
3066,264722.363583
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,85391.4165869
3078,687462.725788
3079,641647.965011
3080,429866.65599
3081,533595.5351
3082,1525443.05052
3083,1625599.43321
3084,472448.889575
3085,598185.087704
3086,611448.837167
3087,968944.830726
3088,230245.392202
3089,199115.72377
3090,3729.94310059
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,5680.53029893
3102,141401.71713
3103,1558862.07042
3104,2023023.453
3105,2175760.14237
3106,804054.595806
3107,1657092.13569
3108,1153243.76845
3109,1249674.07245
3110,634739.946299
3111,588081.625082
3112,322070.2132
3113,1040917.95402
3114,780617.968087
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,558584.427775
3126,382972.625325
3127,645764.504243
3128,1549699.83749
3129,3877697.42092
3130,1706010.34456
3131,1825809.05271
3132,3727839.56579
3133,4272315.15013
3134,4235541.22733
3135,3999245.43866
3136,3602464.87244
3137,2074871.84747
3138,1577094.49684
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,1389469.07255
3150,3191840.93852
3151,3930724.91819
3152,4298415.96199
3153,4488891.3347
3154,4597262.69725
3155,4630039.86683
3156,4596765.58287
3157,4509227.74127
3158,4358681.32693
3159,4155171.60907
3160,3776685.70319
3161,3091742.46199
3162,1690611.29005
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,1376786.58868
3174,3112530.85506
3175,3784080.25088
3176,4122077.83219
3177,4281517.24215
3178,4407711.18092
3179,4446915.83029
3180,4407051.80768
3181,4300588.07562
3182,4118820.10751
3183,3350787.40265
3184,2875465.34497
3185,2590166.22306
3186,1295120.67502
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,883360.149259
3198,2624372.95525
3199,3365398.13093
3200,3749192.60395
3201,3957119.46726
3202,4063619.42058
3203,4102973.35246
3204,4090693.31245
3205,4024312.97138
3206,3901679.96554
3207,3708638.02792
3208,3354446.61739
3209,2716995.15208
3210,1466746.24171
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,974008.254817
3222,2502839.91598
3223,3210215.10262
3224,3600149.59005
3225,3837712.91664
3226,3939410.38201
3227,3954381.14789
3228,3258809.30878
3229,3117772.08722
3230,2570024.81805
3231,2311494.02493
3232,1954635.47513
3233,1504899.76875
3234,1005837.32316
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
