Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,890408,-,-,-,40.13,-88.22,-6,223,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,16,0,115,705,19,0.171,4.4,75.28,24,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,16,30,105,652,19,0.171,3.9,79.93,23,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,17,0,99,561,20,0.171,3.4,83.42,23,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,17,30,83,468,20,0.171,3.1,88.62,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,18,0,63,333,20,0.171,2.9,91.01,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,18,30,36,166,20,0.171,3,96.77,21,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,19,0,0,0,20,0.171,3.3,96.18,21,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,19,30,0,0,20,0.171,3.4,96.19,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,20,0,0,0,20,0.171,3.6,96.15,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,20,30,0,0,20,0.171,3.6,100,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,21,0,0,0,20,0.171,3.7,100,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,21,30,0,0,20,0.171,3.3,100,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,22,0,0,0,20,0.171,2.9,100,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,22,30,0,0,19,0.171,2.8,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,23,0,0,0,19,0.171,2.8,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,21,23,30,0,0,19,0.171,3,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,0,0,0,0,19,0.171,3.4,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,0,30,0,0,19,0.171,3.3,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,1,0,0,0,19,0.171,3.3,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,1,30,0,0,19,0.171,3.4,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,2,0,0,0,19,0.171,3.5,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,2,30,0,0,19,0.171,3.4,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,3,0,0,0,19,0.171,3.3,100,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,3,30,0,0,18,0.171,2.7,100,18,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,4,0,0,0,18,0.171,2.1,100,18,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,4,30,0,0,18,0.171,2.4,100,18,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,5,0,24,49,18,0.171,2.7,100,18,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,5,30,66,166,18,0.171,3.1,100,18,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,6,0,110,236,18,0.171,3.6,96.85,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,6,30,143,328,18,0.171,3.7,96.86,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,7,0,146,481,18,0.171,3.8,95.73,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,7,30,163,544,18,0.171,4.1,95.71,19,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,8,0,116,732,18,0.171,4.4,91.17,20,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,8,30,122,765,18,0.171,4.2,91.14,20,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,9,0,116,813,18,0.171,4,85.7,21,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,9,30,121,833,18,0.171,3.9,85.69,21,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,10,0,127,844,18,0.171,3.9,87,21,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,10,30,130,857,18,0.171,4.3,87.01,21,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,11,0,150,842,18,0.171,4.8,80.61,22,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,11,30,151,849,18,0.171,5.4,80.65,22,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,12,0,321,22,17,0.171,6,74.46,22,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,12,30,318,21,17,0.171,6,74.49,22,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,13,0,311,21,15,0.171,6,67.41,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,13,30,298,20,15,0.171,5.8,67.42,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,14,0,282,19,14,0.171,5.6,59.99,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,14,30,261,17,14,0.171,5.4,63.73,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,15,0,237,15,14,0.171,5.3,62.99,22,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,15,30,210,13,14,0.171,5,66.95,21,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,16,0,180,9,14,0.171,4.8,67.96,21,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,16,30,150,3,14,0.171,4.4,72.28,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,17,0,116,0,15,0.171,4,75.17,20,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,17,30,81,0,15,0.171,3.4,79.99,19,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,18,0,48,0,15,0.171,2.8,82.44,18,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,18,30,20,0,15,0.171,2.8,87.78,17,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,19,0,0,0,15,0.171,2.8,91.34,17,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,19,30,0,0,15,0.171,3.2,97.36,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,20,0,0,0,15,0.171,3.6,94.27,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,20,30,0,0,15,0.171,3.4,100,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,21,0,0,0,14,0.171,3.3,96.57,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,21,30,0,0,14,0.171,2.9,100,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,22,0,0,0,13,0.171,2.5,99.5,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,22,30,0,0,13,0.171,2.4,99.51,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,23,0,0,0,13,0.171,2.4,97.23,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,22,23,30,0,0,13,0.171,2.5,97.23,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,0,0,0,0,13,0.171,2.6,96.06,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,0,30,0,0,13,0.171,2.7,100,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,1,0,0,0,13,0.171,2.9,100,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,1,30,0,0,13,0.171,2.8,100,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,2,0,0,0,13,0.171,2.7,100,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,2,30,0,0,13,0.171,2.6,100,12,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,3,0,0,0,12,0.171,2.6,98.16,12,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,3,30,0,0,11,0.171,2.7,100,12,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,4,0,0,0,11,0.171,2.8,100,12,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,4,30,0,0,11,0.171,3,100,12,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,5,0,14,0,12,0.171,3.4,95.01,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,5,30,40,0,12,0.171,3.7,95.04,13,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,6,0,90,255,12,0.171,4.1,88.6,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,6,30,137,64,12,0.171,4.3,88.63,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,7,0,146,5,12,0.171,4.6,84.13,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,7,30,230,171,12,0.171,4.6,84.15,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,8,0,245,40,12,0.171,4.6,81.36,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,8,30,156,1,12,0.171,4.5,81.38,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,9,0,150,1,13,0.171,4.5,78.2,17,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,9,30,195,7,13,0.171,4.6,83.35,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,10,0,393,61,12,0.171,4.7,82.02,16,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,10,30,309,19,12,0.171,5,87.47,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,11,0,391,37,11,0.171,5.4,82.14,15,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,11,30,445,69,11,0.171,5.7,87.65,14,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,12,0,427,52,10,0.171,6,78.98,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,12,30,296,16,10,0.171,6,84.32,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,13,0,288,16,9,0.171,6,77.74,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,13,30,388,50,9,0.171,5.9,77.77,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,14,0,264,14,8,0.171,5.9,76.57,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,14,30,278,20,8,0.171,5.9,76.59,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,15,0,321,265,8,0.171,6,71.66,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,15,30,291,150,8,0.171,5.9,76.49,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,16,0,256,133,8,0.171,5.9,75.02,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,16,30,210,125,8,0.171,5.7,75.04,12,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,17,0,110,575,8,0.171,5.6,72.24,12,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,17,30,93,482,8,0.171,5.1,77.15,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,18,0,65,399,7,0.171,4.7,78.29,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,18,30,39,218,7,0.171,4,83.72,10,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,19,0,0,0,6,0.171,3.4,83.84,9,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,19,30,0,0,6,0.171,3.3,89.75,8,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,20,0,0,0,5,0.171,3.2,88.03,7,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,20,30,0,0,5,0.171,3.2,94.32,6,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,21,0,0,0,3,0.171,3.3,86.13,6,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,21,30,0,0,3,0.171,3.3,92.32,5,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,22,0,0,0,2,0.171,3.4,86.16,5,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,22,30,0,0,2,0.171,3.3,92.41,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,23,0,0,0,2,0.171,3.3,88.76,4,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,23,23,30,0,0,2,0.171,3.2,95.25,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,0,0,0,0,2,0.171,3.2,93.47,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,0,30,0,0,2,0.171,3.1,93.49,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,1,0,0,0,1,0.171,3.1,92.91,3,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,1,30,0,0,1,0.171,3,99.78,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,2,0,0,0,1,0.171,2.9,99.67,2,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,2,30,0,0,1,0.171,2.7,99.7,2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,3,0,0,0,2,0.171,2.5,100,2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,3,30,0,0,2,0.171,2.4,100,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,4,0,0,0,2,0.171,2.4,100,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,4,30,0,0,2,0.171,2.9,100,2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,5,0,27,260,2,0.171,3.5,96.43,3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,5,30,48,481,2,0.171,3.7,89.89,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,6,0,55,671,2,0.171,4,85.83,5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,6,30,65,758,2,0.171,3.9,80.09,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,7,0,70,830,2,0.171,3.9,69.96,8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,7,30,76,874,2,0.171,3.7,65.38,9,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,8,0,80,909,3,0.171,3.6,63.03,10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,8,30,84,934,3,0.171,3.4,58.97,11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,9,0,95,940,4,0.171,3.2,58.55,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,9,30,98,955,4,0.171,3.1,54.84,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,10,0,108,955,5,0.171,3,54.64,14,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,10,30,110,963,5,0.171,2.9,51.22,15,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,11,0,115,961,5,0.171,2.9,50.32,16,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,11,30,116,963,5,0.171,2.8,50.31,16,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,12,0,112,969,6,0.171,2.8,48.56,17,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,12,30,111,965,6,0.171,2.6,48.54,17,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,13,0,111,958,6,0.171,2.5,46.22,18,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,13,30,109,949,6,0.171,2.4,46.2,18,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,14,0,108,934,6,0.171,2.3,46.38,18,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,14,30,104,917,6,0.171,2.3,46.36,18,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,15,0,93,910,6,0.171,2.3,46.11,18,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,15,30,89,884,6,0.171,2,46.1,18,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,16,0,84,850,6,0.171,1.9,46.69,18,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,16,30,77,806,6,0.171,1.5,49.73,17,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,17,0,69,749,7,0.171,1.2,52.28,17,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,17,30,60,669,7,0.171,1,55.71,16,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,18,0,46,564,8,0.174,0.8,60.52,15,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,18,30,31,384,8,0.174,0.8,64.53,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,19,0,0,0,5,0.174,0.8,58.04,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,19,30,0,0,5,0.174,0.8,61.95,12,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,20,0,0,0,5,0.174,0.8,63.62,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,20,30,0,0,5,0.174,0.9,67.96,11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,21,0,0,0,5,0.174,1.1,67.36,11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,21,30,0,0,5,0.174,1.2,71.98,10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,22,0,0,0,5,0.174,1.4,78.34,9,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,22,30,0,0,5,0.174,1.5,83.82,8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,23,0,0,0,4,0.174,1.7,81.33,7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,24,23,30,0,0,4,0.174,1.9,87.08,7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,0,0,0,0,4,0.174,2.1,83.45,7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,0,30,0,0,4,0.174,2.3,89.37,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,1,0,0,0,3,0.174,2.6,86.45,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,1,30,0,0,3,0.174,2.7,86.43,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,2,0,0,0,3,0.174,2.8,85.41,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,2,30,0,0,3,0.174,2.5,91.52,5,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,3,0,0,0,4,0.174,2.4,93.36,5,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,3,30,0,0,4,0.174,2.1,93.37,5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,4,0,0,0,4,0.174,1.8,94.51,5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,4,30,0,0,4,0.174,2.1,94.53,5,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,5,0,4,0,4,0.174,2.4,92.51,6,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,5,30,12,0,4,0.174,2.1,86.41,7,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,6,0,98,64,5,0.174,1.8,86.4,8,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,6,30,140,96,5,0.174,1.6,80.8,9,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,7,0,144,3,7,0.174,1.4,83.19,10,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,7,30,229,106,7,0.174,1.1,77.84,11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,8,0,193,8,7,0.174,0.8,75.22,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,8,30,296,320,7,0.174,0.8,70.47,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,9,0,349,261,7,0.174,0.9,63.96,14,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,9,30,387,99,7,0.174,1.3,68.26,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,10,0,341,29,7,0.174,1.8,69.48,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,10,30,320,20,7,0.174,2.4,74.13,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,11,0,312,18,7,0.174,3,71.56,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,11,30,350,23,7,0.174,3.4,71.51,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,12,0,289,15,6,0.174,3.8,71,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,12,30,316,18,6,0.174,3.5,70.99,12,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,13,0,397,45,7,0.174,3.2,68.79,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,13,30,388,50,7,0.174,3.1,68.77,13,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,14,0,289,18,7,0.174,3.1,66.95,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,14,30,298,27,7,0.174,3.1,66.93,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,15,0,315,68,8,0.174,3.2,67.65,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,15,30,238,24,8,0.174,3.3,67.62,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,16,0,214,31,8,0.174,3.4,68.53,14,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,16,30,128,0,8,0.174,2.9,73.11,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,17,0,106,0,9,0.174,2.5,77.28,13,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,17,30,90,0,9,0.174,2,82.51,12,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,18,0,49,0,10,0.174,1.6,88.84,12,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,18,30,21,0,10,0.174,1.8,94.91,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,19,0,2,0,10,0.174,2,94.74,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,19,30,0,0,10,0.174,2.3,94.74,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,20,0,0,0,10,0.174,2.6,94.54,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5,25,20,30,0,0,10,0.174,2.6,94.55,11,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
